customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7612-EVNMX-3785,Male,1,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),82.85,3495.76,No
3962-FUCWV-3786,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,82.59,4995.03,No
9791-LQWDH-3787,Female,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.66,1221.26,Yes
5246-QRYME-3788,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.75,2092.95,Yes
2708-ULQOV-3789,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.47,909.66,No
2965-ETLVD-3790,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.62,441.24,No
3446-YVBVB-3791,Male,1,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.91,1066.46,No
2082-XDHDP-3792,Female,1,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.89,1550.39,No
1514-HIQMF-3793,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.9,2106.37,No
5178-LJNII-3794,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.83,597.09,Yes
8049-GIDSS-3795,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.8,1637.93,No
7102-ELHTI-3796,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.84,410.94,No
4743-LTSVL-3797,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,71.84,1806.82,No
8375-WNRXV-3798,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,72.75,633.45,Yes
3487-SLDJZ-3799,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,87.32,1238.92,Yes
9620-UZOTE-3800,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.49,2117.21,No
3688-EYPYK-3801,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),64.28,2467.64,No
4630-ROJIN-3802,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,96.25,2686.94,No
1679-EBEFB-3803,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),94.15,1804.98,Yes
1499-VEOCY-3804,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.68,1377.64,Yes
3150-TQTQN-3805,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.46,219.12,Yes
7948-VJYZS-3806,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.67,4713.59,No
9359-COQYD-3807,Male,1,No,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.6,3676.47,No
8253-CJSHV-3808,Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.31,2020.15,No
9373-EGBSX-3809,Male,0,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.67,2550.34,Yes
6414-DEAMS-3810,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.61,2772.17,No
2350-WGNRO-3811,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),49.55,3583.02,No
5300-ILGHT-3812,Male,0,Yes,No,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.01,950.04,Yes
8942-WIIBH-3813,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,79.95,2149.26,Yes
6269-GTBKH-3814,Female,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.67,998.89,Yes
5448-AKUWG-3815,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.15,610.35,No
4858-RMOIV-3816,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.64,1032.95,No
6682-YUJIC-3817,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.27,424.68,No
6601-TJAVF-3818,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.52,3993.89,Yes
6239-BBXRA-3819,Male,0,No,Yes,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,41.44,1197.04,No
1905-MRLWQ-3820,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,81.79,2830.66,No
6527-HRWBT-3821,Male,1,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.9,2290.13,No
8916-LTJFV-3822,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,84.5,2712.46,No
3799-TIKRI-3823,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),90.15,1266.88,Yes
8269-BACGB-3824,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.39,2663.59,No
4426-ATDZW-3825,Male,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.64,1220.98,No
7248-UUVOQ-3826,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.4,4987.51,No
5220-QJDYS-3827,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,71.9,3592.29,Yes
7343-HUNBY-3828,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.88,1397.32,No
9925-WMGAT-3829,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,1932.26,No
9017-CRAUA-3830,Female,0,No,No,18,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.97,1135.7,Yes
9777-EKSWJ-3831,Female,0,Yes,Yes,32,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),50.98,1600.14,No
9822-AMZHN-3832,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,78.59,5264.5,No
5000-KTNSN-3833,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),70.83,1416.06,No
9975-MUPUX-3834,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,71.94,5161.99,No
3038-HHMMA-3835,Male,0,No,No,33,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.74,1422.35,No
9057-WPHVH-3836,Female,0,No,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.57,4933.09,Yes
3752-ZYPED-3837,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,73.42,1110.97,Yes
9677-GRJMZ-3838,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.98,391.48,Yes
6336-LKFOO-3839,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.93,435.56,No
1854-KQBZW-3840,Female,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,88.37,5846.08,No
6731-ANXAU-3841,Male,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,73.13,2415.04,No
8553-BFSXU-3842,Female,0,No,No,43,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.64,3147.71,Yes
5730-PNPUB-3843,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.08,2313.27,Yes
2885-BUSBC-3844,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.64,725.85,Yes
3383-GNMJE-3845,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,81.33,505.53,No
6843-UQUXV-3846,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.72,1894.2,No
6863-BILSW-3847,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),107.87,5054.77,No
6762-JUSUP-3848,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.67,185.28,Yes
6819-JKHGQ-3849,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.41,1501.2,No
4452-DAWLO-3850,Male,0,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),50.07,629.95,Yes
9142-CYSQL-3851,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.62,1075.56,No
7355-FHYHS-3852,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.81,904.14,No
9371-PHWVO-3853,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.48,3718.79,Yes
2034-LLEKD-3854,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.15,2027.07,Yes
7232-LSLST-3855,Male,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,73.42,No
2441-LTPFV-3856,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.43,2555.64,Yes
2798-ZSIFX-3857,Male,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),93.79,694.42,Yes
5710-UVBRI-3858,Female,0,No,No,36,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.0,1820.1,No
9168-FAROO-3859,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.9,195.62,No
3369-MZTZI-3860,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,72.51,739.19,Yes
8830-JYWEZ-3861,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.61,1548.83,No
6465-UPFZC-3862,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.71,1876.65,Yes
8279-FUKGG-3863,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.58,682.58,No
3875-XURQK-3864,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),88.31,836.22,No
9112-HYJIM-3865,Female,1,No,No,50,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.91,3006.29,No
7736-STCEW-3866,Male,0,No,No,33,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,79.09,2626.36,No
9826-DXGZZ-3867,Female,1,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.04,953.44,No
6731-EUCIQ-3868,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.86,734.87,Yes
1608-KUCJA-3869,Female,1,Yes,No,27,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.42,1867.32,Yes
6923-CHNFG-3870,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.99,4950.4,No
8513-UCWMD-3871,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,64.36,909.66,Yes
9159-IIDXH-3872,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.99,3669.57,Yes
6330-GXUNI-3873,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),79.48,120.28,Yes
6894-MYRAV-3874,Male,0,No,No,42,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.19,2512.48,No
2735-HLFYZ-3875,Male,0,No,Yes,34,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.89,1914.21,No
2401-IJRPR-3876,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.4,1305.33,No
1279-NFFUD-3877,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,56.6,1860.78,No
1283-MTNEU-3878,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,69.89,2285.7,No
4435-SFXHZ-3879,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.81,2205.24,No
4394-SNBCK-3880,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.15,1581.12,No
2737-PDPFE-3881,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,57.31,917.51,No
4303-PKJII-3882,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,94.31,1155.18,No
4632-VPKTN-3883,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),99.25,516.17,Yes
9540-OFOUF-3884,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.92,1999.1,No
2819-PWINR-3885,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),78.14,3744.69,No
6971-DKZXU-3886,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.61,1111.85,No
1217-KBHWK-3887,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.38,661.5,Yes
2515-STRVS-3888,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.56,993.61,Yes
6711-XILOR-3889,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.61,753.32,No
5287-LEQDM-3890,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.69,1829.78,No
4680-UMANF-3891,Male,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.85,885.29,Yes
4420-HEYGN-3892,Male,1,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),80.31,1957.27,No
8452-JYKYL-3893,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.69,1560.47,Yes
1129-WWZDV-3894,Male,0,No,No,36,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.98,2632.12,No
4073-VZFJG-3895,Female,0,No,No,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.35,3077.61,No
3741-PKRRF-3896,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,71.18,1113.05,No
1395-TEFPG-3897,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,80.64,1065.4,Yes
2707-HNVZT-3898,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),104.33,2677.91,Yes
9088-NKVHV-3899,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,68.13,2050.45,No
9982-KQUUF-3900,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.73,3404.27,No
9662-NBDSL-3901,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),61.02,211.42,Yes
1971-NPCJM-3902,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.64,5517.16,No
8022-QCPXB-3903,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,110.23,2073.36,Yes
9878-CQJTV-3904,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.44,837.35,No
8665-WVIMS-3905,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),87.1,705.74,No
2515-PNZBC-3906,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.18,892.4,Yes
1270-OOPGH-3907,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,78.97,404.39,Yes
4751-BTBRL-3908,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,82.12,4338.55,Yes
9988-SMSDE-3909,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),53.89,1122.87,No
5490-WVJHZ-3910,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,76.68,1022.72,Yes
6088-DFVXX-3911,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.62,1182.98,No
1062-VCVWJ-3912,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,82.31,1649.13,Yes
2742-SBPIL-3913,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.25,993.64,No
8429-ZKHVK-3914,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.65,6959.22,No
2798-XZHED-3915,Female,1,No,No,17,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,77.77,1330.88,Yes
6387-IQTAW-3916,Female,1,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,46.93,145.13,Yes
1262-CSQZO-3917,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.71,525.82,No
4753-RTRJY-3918,Female,1,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.38,630.92,No
3714-JHHFP-3919,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),82.75,1155.14,Yes
7558-LXMMB-3920,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.82,915.45,Yes
9130-DEYNB-3921,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.4,2143.73,No
4975-PATRA-3922,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,86.26,1479.48,No
6565-FTJFN-3923,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.74,1566.3,Yes
4986-IWQMF-3924,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.22,2433.12,No
6117-AXASI-3925,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.95,1494.5,Yes
7471-JAYTB-3926,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.9,1096.42,No
1295-NYPAS-3927,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),83.07,3160.28,No
4849-QJAAQ-3928,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,1411.61,No
6715-ICUDE-3929,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.68,1302.01,Yes
5070-SZQYQ-3930,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.6,445.32,No
8630-EBRZT-3931,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.68,893.91,No
4088-MCIRE-3932,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,83.59,655.9,Yes
5334-HMTXK-3933,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.52,418.07,No
8443-SXTOR-3934,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,70.77,867.94,No
3858-RSPCN-3935,Female,0,No,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.48,579.88,No
7397-FUVOZ-3936,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,66.46,1533.14,No
8719-MWYCZ-3937,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),100.25,1793.8,No
1044-MYSGQ-3938,Male,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.49,2711.45,Yes
